Property_ID,Deal_ID,Property_Name,Address,City,State,Asset_Type,Property_Condition,Appraised_Value,Property_Loan,Property_LTV,Cap_Rate,Total_Area_SF
HRE-2024-396-P1,HRE-2024-396,63 Jennifer Spurs (Life Science),63 Jennifer Spurs,Jackton,MA,Life Science,Stabilized,15500000,9480000,0.6119,0.0715,20177
HRE-2024-397-P1,HRE-2024-397,570 Mark Ford (Life Science),570 Mark Ford,Andreaport,VA,Life Science,Stabilized,1000000,520000,0.5215,0.0726,2119
HRE-2024-397-P2,HRE-2024-397,475 Jacob Overpass (Life Science),475 Jacob Overpass,East Gregory,CO,Life Science,Stabilized,5440000,2750000,0.5062,0.0696,6116
HRE-2024-397-P3,HRE-2024-397,186 Lisa Spur (Life Science),186 Lisa Spur,Rossberg,GA,Life Science,Stabilized,1470000,700000,0.4771,0.0719,1749
HRE-2024-397-P4,HRE-2024-397,703 Jennifer Dam (Life Science),703 Jennifer Dam,South Dianeshire,IL,Life Science,Stabilized,26240000,13360000,0.5092,0.0683,29781
HRE-2024-397-P5,HRE-2024-397,391 Thomas Road (Life Science),391 Thomas Road,East Jessetown,CA,Life Science,Stabilized,1000000,500000,0.503,0.0712,1094
HRE-2024-397-P6,HRE-2024-397,492 Amy Viaduct (Life Science),492 Amy Viaduct,Sampsonstad,MD,Life Science,Stabilized,3840000,1950000,0.5089,0.072,4304
HRE-2024-398-P1,HRE-2024-398,718 Ochoa Inlet (Medical Office),718 Ochoa Inlet,Brandtside,FL,Medical Office,Stabilized,17300000,8490000,0.4905,0.0603,45628
HRE-2024-399-P1,HRE-2024-399,733 William Villages (Medical Office),733 William Villages,South Patrickmouth,TX,Medical Office,Lease-Up,19800000,13270000,0.6703,0.1501,443345
HRE-2024-400-P1,HRE-2024-400,962 Sandra Spur (Skilled Nursing),962 Sandra Spur,Vargastown,NC,Skilled Nursing,Lease-Up,32600000,20760000,0.6368,0.1735,536648
HRE-2024-401-P1,HRE-2024-401,452 Travis Creek (Life Science),452 Travis Creek,Kimton,VA,Life Science,Stabilized,29900000,17420000,0.5825,0.0812,45848
HRE-2024-402-P1,HRE-2024-402,758 Moreno Rapid (Medical Office),758 Moreno Rapid,Adamsborough,TX,Medical Office,Below-Market,23700000,15630000,0.6595,0.0927,115426
HRE-2024-403-P1,HRE-2024-403,442 Katrina Knoll (Life Science),442 Katrina Knoll,Navarroview,VA,Life Science,Transitional,21300000,17330000,0.8138,0.1075,44154
HRE-2024-404-P1,HRE-2024-404,254 Leah Shoal (Medical Office),254 Leah Shoal,Rivasside,GA,Medical Office,Stabilized,9520000,4540000,0.4764,0.0618,26987
HRE-2024-404-P2,HRE-2024-404,288 Victoria Brook (Medical Office),288 Victoria Brook,Margaretland,NJ,Medical Office,Stabilized,16980000,8040000,0.4733,0.0595,47436
HRE-2024-404-P3,HRE-2024-404,948 Watson Squares (Medical Office),948 Watson Squares,East Jamesside,NY,Medical Office,Stabilized,3930000,2040000,0.5196,0.0583,10490
HRE-2024-404-P4,HRE-2024-404,360 Rodriguez Circle (Medical Office),360 Rodriguez Circle,Karenchester,NC,Medical Office,Stabilized,2070000,980000,0.4741,0.0602,5511
HRE-2024-405-P1,HRE-2024-405,407 Adrienne Crossroad (Medical Office),407 Adrienne Crossroad,Russellside,GA,Medical Office,Stabilized,16800000,7670000,0.4568,0.0699,51755
HRE-2024-406-P1,HRE-2024-406,135 Martin Unions (Medical Office),135 Martin Unions,Port Chad,WA,Medical Office,Stabilized,27800000,16310000,0.5868,0.0815,99280
HRE-2024-407-P1,HRE-2024-407,283 Andrea Route (Medical Office),283 Andrea Route,Julieburgh,TN,Medical Office,Lease-Up,28100000,17450000,0.621,0.1511,404431
HRE-2024-408-P1,HRE-2024-408,74 Anne Turnpike (Medical Office),74 Anne Turnpike,South Michaelmouth,VA,Medical Office,Stabilized,15540000,9980000,0.6422,0.0874,65930
HRE-2024-408-P2,HRE-2024-408,683 Jacqueline Court (Medical Office),683 Jacqueline Court,West Allison,FL,Medical Office,Transitional,6080000,4250000,0.6983,0.0937,37096
HRE-2024-408-P3,HRE-2024-408,76 Willis Walk (Medical Office),76 Willis Walk,Michaelmouth,MA,Medical Office,Below-Market,9980000,6880000,0.6891,0.0941,54974
HRE-2024-408-P4,HRE-2024-408,187 West Curve (Medical Office),187 West Curve,Kathleenfurt,NC,Medical Office,Stabilized,2870000,1920000,0.6688,0.085,11697
HRE-2024-408-P5,HRE-2024-408,946 Victor Motorway (Medical Office),946 Victor Motorway,North Renee,TN,Medical Office,Below-Market,12270000,8420000,0.6861,0.0914,72650
HRE-2024-408-P6,HRE-2024-408,307 Ortiz River (Medical Office),307 Ortiz River,Lake Chad,CA,Medical Office,Stabilized,5600000,3610000,0.6452,0.086,20093
HRE-2024-408-P7,HRE-2024-408,283 Bennett Port (Medical Office),283 Bennett Port,West Erik,PA,Medical Office,Stabilized,5860000,3850000,0.6567,0.0863,23159
HRE-2024-409-P1,HRE-2024-409,798 Carroll Rapid (Medical Office),798 Carroll Rapid,South Shannon,WI,Medical Office,Lease-Up,25800000,18700000,0.725,0.1431,671938
HRE-2024-410-P1,HRE-2024-410,87 Irwin Forest (Senior Housing),87 Irwin Forest,Lake Roymouth,NC,Senior Housing,Lease-Up,16000000,12170000,0.7608,0.1706,506350
HRE-2024-411-P1,HRE-2024-411,801 Nelson Roads (Life Science),801 Nelson Roads,Mooreport,NY,Life Science,Stabilized,11800000,5210000,0.4416,0.068,16536
HRE-2024-412-P1,HRE-2024-412,401 Sullivan Hills (Medical Office),401 Sullivan Hills,Lake Christopher,OH,Medical Office,Stabilized,30840000,16760000,0.5436,0.0634,93728
HRE-2024-412-P2,HRE-2024-412,769 Christian Shores (Medical Office),769 Christian Shores,Tinaborough,MA,Medical Office,Stabilized,21740000,11620000,0.5345,0.0637,61973
HRE-2024-412-P3,HRE-2024-412,677 Horton Trail (Medical Office),677 Horton Trail,Coxberg,TX,Medical Office,Stabilized,9110000,4970000,0.5454,0.0619,25476
HRE-2024-412-P4,HRE-2024-412,87 Walters Squares (Medical Office),87 Walters Squares,Stewartland,IL,Medical Office,Stabilized,14860000,7470000,0.5029,0.0654,38222
HRE-2024-412-P5,HRE-2024-412,995 Cynthia Parkway (Medical Office),995 Cynthia Parkway,Port Nicoleshire,GA,Medical Office,Stabilized,2750000,1430000,0.5202,0.0651,8358
HRE-2024-413-P1,HRE-2024-413,627 Nunez Avenue (Senior Housing),627 Nunez Avenue,New Roberttown,CA,Senior Housing,Stabilized,26780000,13280000,0.496,0.0745,83767
HRE-2024-413-P2,HRE-2024-413,164 Randall Path (Senior Housing),164 Randall Path,Vargastown,NC,Senior Housing,Stabilized,13070000,6010000,0.46,0.0746,38750
HRE-2024-413-P3,HRE-2024-413,934 Allen Lock (Senior Housing),934 Allen Lock,Port Markside,CO,Senior Housing,Stabilized,9960000,4690000,0.471,0.0757,37651
HRE-2024-413-P4,HRE-2024-413,587 Laurie Ports (Senior Housing),587 Laurie Ports,Jasonhaven,MO,Senior Housing,Stabilized,1610000,780000,0.4835,0.0715,4913
HRE-2024-413-P5,HRE-2024-413,156 Richard Island (Senior Housing),156 Richard Island,South David,PA,Senior Housing,Stabilized,12190000,6010000,0.493,0.0754,41349
HRE-2024-414-P1,HRE-2024-414,200 William Roads (Medical Office),200 William Roads,North Jeremyshire,VA,Medical Office,Stabilized,27600000,19530000,0.7076,0.1016,131522
HRE-2024-415-P1,HRE-2024-415,814 Tonya Roads (Senior Housing),814 Tonya Roads,Kimton,VA,Senior Housing,Lease-Up,16000000,11970000,0.7482,0.1552,237033
HRE-2024-416-P1,HRE-2024-416,188 Kenneth Plain (Senior Housing),188 Kenneth Plain,Sanchezside,WA,Senior Housing,Stabilized,10400000,6800000,0.6542,0.0933,54717
HRE-2024-417-P1,HRE-2024-417,527 Hopkins Harbor (Life Science),527 Hopkins Harbor,Lake Alyssafurt,MO,Life Science,Transitional,27400000,17690000,0.6458,0.1186,84460
HRE-2024-418-P1,HRE-2024-418,547 Daniel Ranch (Life Science),547 Daniel Ranch,New Kellystad,CA,Life Science,Stabilized,2640000,1200000,0.4531,0.0635,3391
HRE-2024-418-P2,HRE-2024-418,935 Robert Oval (Life Science),935 Robert Oval,Margaretland,NJ,Life Science,Stabilized,10210000,4900000,0.4798,0.0632,12482
HRE-2024-418-P3,HRE-2024-418,473 David Junctions (Life Science),473 David Junctions,Port Molly,MN,Life Science,Stabilized,3910000,1830000,0.4686,0.0632,4130
HRE-2024-418-P4,HRE-2024-418,667 Eric Streets (Life Science),667 Eric Streets,Jasonbury,PA,Life Science,Stabilized,1320000,620000,0.4701,0.0627,1427
HRE-2024-418-P5,HRE-2024-418,254 Amanda Path (Life Science),254 Amanda Path,Port Chad,WA,Life Science,Stabilized,12580000,5670000,0.4511,0.0652,13762
HRE-2024-418-P6,HRE-2024-418,555 Anthony Dam (Life Science),555 Anthony Dam,New Michelleton,TN,Life Science,Stabilized,13950000,6080000,0.4358,0.0632,16038
HRE-2024-418-P7,HRE-2024-418,316 Owens Valleys (Life Science),316 Owens Valleys,Moonburgh,VA,Life Science,Stabilized,4090000,1780000,0.4346,0.0636,4535
HRE-2024-419-P1,HRE-2024-419,262 Hayden Cove (Senior Housing),262 Hayden Cove,Julieburgh,TN,Senior Housing,Lease-Up,33200000,21870000,0.6588,0.1463,501516
HRE-2024-420-P1,HRE-2024-420,324 Stephanie Oval (Medical Office),324 Stephanie Oval,North Donna,MN,Medical Office,Lease-Up,10500000,7800000,0.743,0.1468,207385
HRE-2024-421-P1,HRE-2024-421,1 Cabrera Road (Life Science),1 Cabrera Road,Micheleberg,MN,Life Science,Lease-Up,12800000,7750000,0.6052,0.1446,55966
HRE-2024-422-P1,HRE-2024-422,197 Shannon Bypass (Skilled Nursing),197 Shannon Bypass,Port Joshuabury,WI,Skilled Nursing,Stabilized,64940000,45320000,0.6978,0.1027,162339
HRE-2024-422-P2,HRE-2024-422,484 Sanders Crescent (Skilled Nursing),484 Sanders Crescent,Lake Edward,NJ,Skilled Nursing,Stabilized,1000000,740000,0.7405,0.1055,3406
HRE-2024-422-P3,HRE-2024-422,278 Michael Cliffs (Skilled Nursing),278 Michael Cliffs,East Robert,OH,Skilled Nursing,Below-Market,12920000,9490000,0.7347,0.1148,50974
HRE-2024-423-P1,HRE-2024-423,787 Kimberly Crossing (Senior Housing),787 Kimberly Crossing,Alexisside,MA,Senior Housing,Lease-Up,34000000,21780000,0.6405,0.1608,709710
HRE-2024-424-P1,HRE-2024-424,851 Lewis Port (Senior Housing),851 Lewis Port,Lake John,WA,Senior Housing,Stabilized,12500000,6320000,0.5054,0.0848,57130
HRE-2024-425-P1,HRE-2024-425,436 Campbell Forest (Life Science),436 Campbell Forest,Baileyport,TN,Life Science,Transitional,18800000,13070000,0.6951,0.0991,39744
HRE-2024-426-P1,HRE-2024-426,305 Brandon Park (Senior Housing),305 Brandon Park,Matthewfurt,CO,Senior Housing,Stabilized,22100000,13450000,0.6085,0.0778,81307
HRE-2024-427-P1,HRE-2024-427,705 David Extension (Medical Office),705 David Extension,North Kristinbury,MN,Medical Office,Lease-Up,11700000,8560000,0.7313,0.1274,286362
HRE-2024-428-P1,HRE-2024-428,747 Smith Tunnel (Life Science),747 Smith Tunnel,West Andrewside,FL,Life Science,Stabilized,20900000,12340000,0.5904,0.0976,33157
HRE-2024-429-P1,HRE-2024-429,269 Matthew Brook (Senior Housing),269 Matthew Brook,Lake Christopher,OH,Senior Housing,Lease-Up,22700000,16060000,0.7077,0.1388,287162
HRE-2024-430-P1,HRE-2024-430,667 Hill Terrace (Medical Office),667 Hill Terrace,North Deniseside,NY,Medical Office,Below-Market,45700000,31990000,0.6999,0.1064,270176
HRE-2024-431-P1,HRE-2024-431,771 Cabrera Plain (Skilled Nursing),771 Cabrera Plain,Robertfort,VA,Skilled Nursing,Stabilized,31400000,18960000,0.6038,0.1072,100704
HRE-2024-432-P1,HRE-2024-432,574 Ware Cape (Life Science),574 Ware Cape,South Shannon,WI,Life Science,Transitional,9100000,7000000,0.7687,0.1171,21649
HRE-2024-433-P1,HRE-2024-433,44 Luis Drive (Skilled Nursing),44 Luis Drive,Port Jacquelineside,WI,Skilled Nursing,Stabilized,18300000,8670000,0.474,0.0947,54677
HRE-2024-434-P1,HRE-2024-434,642 Barnett Pike (Skilled Nursing),642 Barnett Pike,New Sarahview,MO,Skilled Nursing,Lease-Up,10400000,6980000,0.6712,0.1671,195077
HRE-2024-435-P1,HRE-2024-435,859 Morris Street (Medical Office),859 Morris Street,Mortonside,NY,Medical Office,Lease-Up,28100000,18820000,0.6698,0.1368,430885
HRE-2024-436-P1,HRE-2024-436,560 Heather Club (Medical Office),560 Heather Club,Matthewview,AZ,Medical Office,Stabilized,22700000,11380000,0.5015,0.0619,64188
HRE-2024-437-P1,HRE-2024-437,522 Lisa Trace (Senior Housing),522 Lisa Trace,New Angelica,MO,Senior Housing,Below-Market,9100000,6230000,0.6845,0.1107,69520
HRE-2024-438-P1,HRE-2024-438,795 Rios Vista (Life Science),795 Rios Vista,New John,MN,Life Science,Below-Market,20500000,12370000,0.6036,0.0911,43000
HRE-2024-439-P1,HRE-2024-439,358 Hester Ways (Senior Housing),358 Hester Ways,Mortonside,NY,Senior Housing,Stabilized,13700000,7430000,0.5422,0.0928,64108
HRE-2024-440-P1,HRE-2024-440,495 Henderson Spur (Skilled Nursing),495 Henderson Spur,New Brooke,NY,Skilled Nursing,Transitional,1000000,680000,0.6785,0.1336,4872
HRE-2024-440-P2,HRE-2024-440,262 Dylan Wells (Skilled Nursing),262 Dylan Wells,Elizabethchester,WI,Skilled Nursing,Stabilized,10240000,6510000,0.6358,0.1201,31035
HRE-2024-440-P3,HRE-2024-440,272 Patricia Ferry (Skilled Nursing),272 Patricia Ferry,South Rachelborough,OH,Skilled Nursing,Stabilized,3640000,2340000,0.6433,0.1195,10544
HRE-2024-440-P4,HRE-2024-440,102 Bell Crest (Skilled Nursing),102 Bell Crest,Murphyland,PA,Skilled Nursing,Stabilized,21270000,13210000,0.6212,0.1156,63551
HRE-2024-440-P5,HRE-2024-440,401 Romero Center (Skilled Nursing),401 Romero Center,Lake Roymouth,NC,Skilled Nursing,Stabilized,20410000,13170000,0.6451,0.1188,60057
HRE-2024-440-P6,HRE-2024-440,348 Dennis Manors (Skilled Nursing),348 Dennis Manors,Lindamouth,MD,Skilled Nursing,Below-Market,3670000,2490000,0.6774,0.1299,18975
HRE-2024-441-P1,HRE-2024-441,123 Brooke Pines (Medical Office),123 Brooke Pines,Port Katelynfort,VA,Medical Office,Stabilized,8200000,4130000,0.5033,0.0618,21155
HRE-2024-442-P1,HRE-2024-442,598 Amanda Harbor (Senior Housing),598 Amanda Harbor,South Dianeshire,IL,Senior Housing,Stabilized,16110000,8630000,0.536,0.0844,70345
HRE-2024-442-P2,HRE-2024-442,97 Myers Courts (Senior Housing),97 Myers Courts,West Andrewside,FL,Senior Housing,Stabilized,49890000,26090000,0.5229,0.0849,227030
HRE-2024-442-P3,HRE-2024-442,277 Simpson Extension (Senior Housing),277 Simpson Extension,Port Emilyview,VA,Senior Housing,Stabilized,2280000,1320000,0.5782,0.083,7331
HRE-2024-442-P4,HRE-2024-442,596 Gross Court (Senior Housing),596 Gross Court,West Michael,CA,Senior Housing,Stabilized,1000000,530000,0.5305,0.082,3341
HRE-2024-442-P5,HRE-2024-442,907 Stevenson Walk (Senior Housing),907 Stevenson Walk,Davidfort,MO,Senior Housing,Stabilized,4370000,2250000,0.5143,0.0853,17895
HRE-2024-443-P1,HRE-2024-443,956 Martin Motorway (Medical Office),956 Martin Motorway,North Susan,NY,Medical Office,Stabilized,4570000,1960000,0.4299,0.0604,13256
HRE-2024-443-P2,HRE-2024-443,465 Conley Pine (Medical Office),465 Conley Pine,Elizabethchester,WI,Medical Office,Stabilized,12940000,5790000,0.4478,0.0614,36467
HRE-2024-443-P3,HRE-2024-443,398 Rodriguez Spur (Medical Office),398 Rodriguez Spur,Lake Mark,TX,Medical Office,Stabilized,3210000,1460000,0.4533,0.0618,7496
HRE-2024-443-P4,HRE-2024-443,256 Howard Summit (Medical Office),256 Howard Summit,New Michelleton,TN,Medical Office,Stabilized,1000000,460000,0.4601,0.0631,5169
HRE-2024-443-P5,HRE-2024-443,98 Ho Drive (Medical Office),98 Ho Drive,New Anthonyport,AZ,Medical Office,Stabilized,17600000,8010000,0.4549,0.0632,45796
HRE-2024-443-P6,HRE-2024-443,513 Smith Canyon (Medical Office),513 Smith Canyon,West Wendyville,MD,Medical Office,Stabilized,11900000,5400000,0.454,0.0603,30079
HRE-2024-443-P7,HRE-2024-443,563 Koch Turnpike (Medical Office),563 Koch Turnpike,Valentineberg,WA,Medical Office,Stabilized,17500000,7450000,0.4259,0.0617,46960
HRE-2024-444-P1,HRE-2024-444,446 Lisa Route (Medical Office),446 Lisa Route,North Micheleland,FL,Medical Office,Stabilized,10210000,5550000,0.5436,0.085,39144
HRE-2024-444-P2,HRE-2024-444,685 Gordon Spur (Medical Office),685 Gordon Spur,Lake Jesusview,NJ,Medical Office,Stabilized,5390000,2790000,0.518,0.0839,21924
HRE-2024-444-P3,HRE-2024-444,38 Martinez Plains (Medical Office),38 Martinez Plains,New Sarahview,MO,Medical Office,Stabilized,32040000,17160000,0.5357,0.0831,113862
HRE-2024-444-P4,HRE-2024-444,560 Taylor Spring (Medical Office),560 Taylor Spring,North Amandahaven,IL,Medical Office,Below-Market,29000000,17100000,0.5897,0.0944,180414
HRE-2024-444-P5,HRE-2024-444,187 Dale Burg (Medical Office),187 Dale Burg,East Jill,CA,Medical Office,Below-Market,6270000,3780000,0.6027,0.0958,42396
HRE-2024-445-P1,HRE-2024-445,247 Ryan Roads (Medical Office),247 Ryan Roads,Elizabethfurt,NC,Medical Office,Lease-Up,97800000,66220000,0.6771,0.1475,2833324
HRE-2024-446-P1,HRE-2024-446,337 George Streets (Skilled Nursing),337 George Streets,Port Andrew,NC,Skilled Nursing,Lease-Up,16600000,11720000,0.7059,0.2089,253020
HRE-2024-447-P1,HRE-2024-447,916 Susan Park (Senior Housing),916 Susan Park,Mortonside,NY,Senior Housing,Stabilized,8360000,5000000,0.5976,0.0911,39748
HRE-2024-447-P2,HRE-2024-447,459 Steven Via (Senior Housing),459 Steven Via,West Andrea,WA,Senior Housing,Below-Market,30340000,19900000,0.6558,0.0971,156053
HRE-2024-447-P3,HRE-2024-447,888 Anne Branch (Senior Housing),888 Anne Branch,East Randallton,MO,Senior Housing,Stabilized,1000000,610000,0.6081,0.0908,3646
HRE-2024-447-P4,HRE-2024-447,988 Williams Knoll (Senior Housing),988 Williams Knoll,Elizabethchester,WI,Senior Housing,Stabilized,11720000,7160000,0.611,0.0882,52976
HRE-2024-447-P5,HRE-2024-447,868 Hill Estate (Senior Housing),868 Hill Estate,Herrerafurt,CA,Senior Housing,Below-Market,5020000,3200000,0.6376,0.0989,32422
HRE-2024-448-P1,HRE-2024-448,786 Michael Squares (Medical Office),786 Michael Squares,Cindyfort,VA,Medical Office,Transitional,48150000,37670000,0.7824,0.0879,257164
HRE-2024-448-P2,HRE-2024-448,334 Anderson Islands (Medical Office),334 Anderson Islands,New Mariotown,FL,Medical Office,Below-Market,1540000,1090000,0.7073,0.0805,7385
HRE-2024-448-P3,HRE-2024-448,382 Morris Fort (Medical Office),382 Morris Fort,Jacquelineland,CA,Medical Office,Stabilized,8440000,5850000,0.6928,0.0749,27633
HRE-2024-448-P4,HRE-2024-448,861 Cervantes Valleys (Medical Office),861 Cervantes Valleys,Vaughnmouth,TN,Medical Office,Stabilized,1280000,860000,0.6691,0.0739,6166
HRE-2024-449-P1,HRE-2024-449,403 Laurie Mill (Skilled Nursing),403 Laurie Mill,Crosbyview,MD,Skilled Nursing,Stabilized,21000000,12240000,0.5828,0.1077,62515
