Deal_ID,Month,Interest,Principal,Total_Debt_Service,Outstanding_Balance,Is_IO_Period
HRE-2024-107,2027-02-01,86857.68,11678.36,98536.04,14525172.61,False
HRE-2024-107,2027-03-01,86787.91,11748.13,98536.04,14513424.48,False
HRE-2024-107,2027-04-01,86717.71,11818.33,98536.04,14501606.15,False
HRE-2024-107,2027-05-01,86647.1,11888.94,98536.04,14489717.21,False
HRE-2024-107,2027-06-01,86576.06,11959.98,98536.04,14477757.23,False
HRE-2024-107,2027-07-01,86504.6,12031.44,98536.04,14465725.79,False
HRE-2024-107,2027-08-01,86432.71,12103.33,98536.04,14453622.46,False
HRE-2024-107,2027-09-01,86360.39,12175.65,98536.04,14441446.81,False
HRE-2024-107,2027-10-01,86287.64,12248.4,98536.04,14429198.41,False
HRE-2024-107,2027-11-01,86214.46,12321.58,98536.04,14416876.83,False
HRE-2024-107,2027-12-01,86140.84,12395.2,98536.04,14404481.63,False
HRE-2024-107,2028-01-01,86066.78,12469.26,98536.04,14392012.37,False
HRE-2024-107,2028-02-01,85992.27,12543.77,98536.04,14379468.6,False
HRE-2024-107,2028-03-01,85917.32,12618.72,98536.04,14366849.88,False
HRE-2024-107,2028-04-01,85841.93,12694.11,98536.04,14354155.77,False
HRE-2024-107,2028-05-01,85766.08,12769.96,98536.04,14341385.81,False
HRE-2024-107,2028-06-01,85689.78,12846.26,98536.04,14328539.55,False
HRE-2024-107,2028-07-01,85613.02,12923.02,98536.04,14315616.53,False
HRE-2024-107,2028-08-01,85535.81,13000.23,98536.04,14302616.3,False
HRE-2024-107,2028-09-01,85458.13,13077.91,98536.04,14289538.39,False
HRE-2024-107,2028-10-01,85379.99,13156.05,98536.04,14276382.34,False
HRE-2024-107,2028-11-01,85301.38,13234.66,98536.04,14263147.68,False
HRE-2024-107,2028-12-01,85222.31,13313.73,98536.04,14249833.95,False
HRE-2024-107,2029-01-01,85142.76,13393.28,98536.04,14236440.67,False
HRE-2024-107,2029-02-01,85062.73,13473.31,98536.04,14222967.36,False
HRE-2024-107,2029-03-01,84982.23,13553.81,98536.04,14209413.55,False
HRE-2024-107,2029-04-01,84901.25,13634.79,98536.04,14195778.76,False
HRE-2024-107,2029-05-01,84819.78,13716.26,98536.04,14182062.5,False
HRE-2024-107,2029-06-01,84737.82,13798.22,98536.04,14168264.28,False
HRE-2024-107,2029-07-01,84655.38,13880.66,98536.04,14154383.62,False
HRE-2024-107,2029-08-01,84572.44,13963.6,98536.04,14140420.02,False
HRE-2024-107,2029-09-01,84489.01,14047.03,98536.04,14126372.99,False
HRE-2024-107,2029-10-01,84405.08,14130.96,98536.04,14112242.03,False
HRE-2024-107,2029-11-01,84320.65,14215.39,98536.04,14098026.64,False
HRE-2024-107,2029-12-01,84235.71,14300.33,98536.04,14083726.31,False
HRE-2024-107,2030-01-01,84150.26,14385.78,98536.04,14069340.53,False
HRE-2024-107,2030-02-01,84064.31,14471.73,98536.04,14054868.8,False
HRE-2024-107,2030-03-01,83977.84,14558.2,98536.04,14040310.6,False
HRE-2024-107,2030-04-01,83890.86,14645.18,98536.04,14025665.42,False
HRE-2024-107,2030-05-01,83803.35,14732.69,98536.04,14010932.73,False
HRE-2024-107,2030-06-01,83715.32,14820.72,98536.04,13996112.01,False
HRE-2024-107,2030-07-01,83626.77,14909.27,98536.04,13981202.74,False
HRE-2024-107,2030-08-01,83537.69,14998.35,98536.04,13966204.39,False
HRE-2024-107,2030-09-01,83448.07,15087.97,98536.04,13951116.42,False
HRE-2024-107,2030-10-01,83357.92,15178.12,98536.04,13935938.3,False
HRE-2024-107,2030-11-01,83267.23,15268.81,98536.04,13920669.49,False
HRE-2024-107,2030-12-01,83176.0,15360.04,98536.04,13905309.45,False
HRE-2024-107,2031-01-01,83084.22,15451.82,98536.04,13889857.63,False
HRE-2024-108,2024-04-01,383898.5,0.0,383898.5,51530000.0,True
HRE-2024-108,2024-05-01,383898.5,0.0,383898.5,51530000.0,True
HRE-2024-108,2024-06-01,383898.5,0.0,383898.5,51530000.0,True
HRE-2024-108,2024-07-01,383898.5,0.0,383898.5,51530000.0,True
HRE-2024-108,2024-08-01,383898.5,0.0,383898.5,51530000.0,True
HRE-2024-108,2024-09-01,383898.5,0.0,383898.5,51530000.0,True
HRE-2024-108,2024-10-01,383898.5,0.0,383898.5,51530000.0,True
HRE-2024-108,2024-11-01,383898.5,0.0,383898.5,51530000.0,True
HRE-2024-108,2024-12-01,383898.5,0.0,383898.5,51530000.0,True
HRE-2024-108,2025-01-01,383898.5,0.0,383898.5,51530000.0,True
HRE-2024-108,2025-02-01,383898.5,0.0,383898.5,51530000.0,True
HRE-2024-108,2025-03-01,383898.5,0.0,383898.5,51530000.0,True
HRE-2024-108,2025-04-01,383898.5,0.0,383898.5,51530000.0,True
HRE-2024-108,2025-05-01,383898.5,46424.14,430322.64,51483575.86,False
HRE-2024-108,2025-06-01,383552.64,46770.0,430322.64,51436805.86,False
HRE-2024-108,2025-07-01,383204.2,47118.44,430322.64,51389687.42,False
HRE-2024-108,2025-08-01,382853.17,47469.47,430322.64,51342217.95,False
HRE-2024-108,2025-09-01,382499.52,47823.12,430322.64,51294394.83,False
HRE-2024-108,2025-10-01,382143.24,48179.4,430322.64,51246215.43,False
HRE-2024-108,2025-11-01,381784.3,48538.34,430322.64,51197677.09,False
HRE-2024-108,2025-12-01,381422.69,48899.95,430322.64,51148777.14,False
HRE-2024-108,2026-01-01,381058.39,49264.25,430322.64,51099512.89,False
HRE-2024-108,2026-02-01,380691.37,49631.27,430322.64,51049881.62,False
HRE-2024-108,2026-03-01,380321.62,50001.02,430322.64,50999880.6,False
HRE-2024-108,2026-04-01,379949.11,50373.53,430322.64,50949507.07,False
HRE-2024-108,2026-05-01,379573.83,50748.81,430322.64,50898758.26,False
HRE-2024-108,2026-06-01,379195.75,51126.89,430322.64,50847631.37,False
HRE-2024-108,2026-07-01,378814.85,51507.79,430322.64,50796123.58,False
HRE-2024-108,2026-08-01,378431.12,51891.52,430322.64,50744232.06,False
HRE-2024-108,2026-09-01,378044.53,52278.11,430322.64,50691953.95,False
HRE-2024-108,2026-10-01,377655.06,52667.58,430322.64,50639286.37,False
HRE-2024-108,2026-11-01,377262.68,53059.96,430322.64,50586226.41,False
HRE-2024-108,2026-12-01,376867.39,53455.25,430322.64,50532771.16,False
HRE-2024-108,2027-01-01,376469.15,53853.49,430322.64,50478917.67,False
HRE-2024-108,2027-02-01,376067.94,54254.7,430322.64,50424662.97,False
HRE-2024-108,2027-03-01,375663.74,54658.9,430322.64,50370004.07,False
HRE-2024-108,2027-04-01,375256.53,55066.11,430322.64,50314937.96,False
HRE-2024-108,2027-05-01,374846.29,55476.35,430322.64,50259461.61,False
HRE-2024-108,2027-06-01,374432.99,55889.65,430322.64,50203571.96,False
HRE-2024-108,2027-07-01,374016.61,56306.03,430322.64,50147265.93,False
HRE-2024-108,2027-08-01,373597.13,56725.51,430322.64,50090540.42,False
HRE-2024-108,2027-09-01,373174.53,57148.11,430322.64,50033392.31,False
HRE-2024-108,2027-10-01,372748.77,57573.87,430322.64,49975818.44,False
HRE-2024-108,2027-11-01,372319.85,58002.79,430322.64,49917815.65,False
HRE-2024-108,2027-12-01,371887.73,58434.91,430322.64,49859380.74,False
HRE-2024-108,2028-01-01,371452.39,58870.25,430322.64,49800510.49,False
HRE-2024-108,2028-02-01,371013.8,59308.84,430322.64,49741201.65,False
HRE-2024-108,2028-03-01,370571.95,59750.69,430322.64,49681450.96,False
HRE-2024-108,2028-04-01,370126.81,60195.83,430322.64,49621255.13,False
HRE-2024-108,2028-05-01,369678.35,60644.29,430322.64,49560610.84,False
HRE-2024-108,2028-06-01,369226.55,61096.09,430322.64,49499514.75,False
HRE-2024-108,2028-07-01,368771.38,61551.26,430322.64,49437963.49,False
HRE-2024-108,2028-08-01,368312.83,62009.81,430322.64,49375953.68,False
HRE-2024-108,2028-09-01,367850.85,62471.79,430322.64,49313481.89,False
HRE-2024-108,2028-10-01,367385.44,62937.2,430322.64,49250544.69,False
HRE-2024-108,2028-11-01,366916.56,63406.08,430322.64,49187138.61,False
HRE-2024-108,2028-12-01,366444.18,63878.46,430322.64,49123260.15,False
HRE-2024-108,2029-01-01,365968.29,64354.35,430322.64,49058905.8,False
HRE-2024-108,2029-02-01,365488.85,64833.79,430322.64,48994072.01,False
HRE-2024-108,2029-03-01,365005.84,65316.8,430322.64,48928755.21,False
HRE-2024-108,2029-04-01,364519.23,65803.41,430322.64,48862951.8,False
HRE-2024-109,2024-10-01,111998.0,0.0,111998.0,19310000.0,True
HRE-2024-109,2024-11-01,111998.0,0.0,111998.0,19310000.0,True
HRE-2024-109,2024-12-01,111998.0,0.0,111998.0,19310000.0,True
HRE-2024-109,2025-01-01,111998.0,0.0,111998.0,19310000.0,True
HRE-2024-109,2025-02-01,111998.0,0.0,111998.0,19310000.0,True
HRE-2024-109,2025-03-01,111998.0,0.0,111998.0,19310000.0,True
HRE-2024-109,2025-04-01,111998.0,0.0,111998.0,19310000.0,True
HRE-2024-109,2025-05-01,111998.0,0.0,111998.0,19310000.0,True
HRE-2024-109,2025-06-01,111998.0,0.0,111998.0,19310000.0,True
HRE-2024-109,2025-07-01,111998.0,0.0,111998.0,19310000.0,True
HRE-2024-109,2025-08-01,111998.0,0.0,111998.0,19310000.0,True
HRE-2024-109,2025-09-01,111998.0,0.0,111998.0,19310000.0,True
HRE-2024-109,2025-10-01,111998.0,0.0,111998.0,19310000.0,True
HRE-2024-109,2025-11-01,111998.0,0.0,111998.0,19310000.0,True
HRE-2024-109,2025-12-01,111998.0,0.0,111998.0,19310000.0,True
HRE-2024-109,2026-01-01,111998.0,0.0,111998.0,19310000.0,True
HRE-2024-109,2026-02-01,111998.0,0.0,111998.0,19310000.0,True
HRE-2024-109,2026-03-01,111998.0,0.0,111998.0,19310000.0,True
HRE-2024-109,2026-04-01,111998.0,0.0,111998.0,19310000.0,True
HRE-2024-109,2026-05-01,111998.0,0.0,111998.0,19310000.0,True
HRE-2024-109,2026-06-01,111998.0,17276.93,129274.93,19292723.07,False
HRE-2024-109,2026-07-01,111897.79,17377.14,129274.93,19275345.93,False
HRE-2024-109,2026-08-01,111797.01,17477.92,129274.93,19257868.01,False
HRE-2024-109,2026-09-01,111695.63,17579.3,129274.93,19240288.71,False
HRE-2024-109,2026-10-01,111593.67,17681.26,129274.93,19222607.45,False
HRE-2024-109,2026-11-01,111491.12,17783.81,129274.93,19204823.64,False
HRE-2024-109,2026-12-01,111387.98,17886.95,129274.93,19186936.69,False
HRE-2024-109,2027-01-01,111284.23,17990.7,129274.93,19168945.99,False
HRE-2024-109,2027-02-01,111179.89,18095.04,129274.93,19150850.95,False
HRE-2024-109,2027-03-01,111074.94,18199.99,129274.93,19132650.96,False
HRE-2024-109,2027-04-01,110969.38,18305.55,129274.93,19114345.41,False
HRE-2024-109,2027-05-01,110863.2,18411.73,129274.93,19095933.68,False
HRE-2024-109,2027-06-01,110756.42,18518.51,129274.93,19077415.17,False
HRE-2024-109,2027-07-01,110649.01,18625.92,129274.93,19058789.25,False
HRE-2024-109,2027-08-01,110540.98,18733.95,129274.93,19040055.3,False
HRE-2024-109,2027-09-01,110432.32,18842.61,129274.93,19021212.69,False
HRE-2024-109,2027-10-01,110323.03,18951.9,129274.93,19002260.79,False
HRE-2024-109,2027-11-01,110213.11,19061.82,129274.93,18983198.97,False
HRE-2024-109,2027-12-01,110102.55,19172.38,129274.93,18964026.59,False
HRE-2024-109,2028-01-01,109991.35,19283.58,129274.93,18944743.01,False
HRE-2024-109,2028-02-01,109879.51,19395.42,129274.93,18925347.59,False
HRE-2024-109,2028-03-01,109767.02,19507.91,129274.93,18905839.68,False
HRE-2024-109,2028-04-01,109653.87,19621.06,129274.93,18886218.62,False
HRE-2024-109,2028-05-01,109540.07,19734.86,129274.93,18866483.76,False
HRE-2024-109,2028-06-01,109425.61,19849.32,129274.93,18846634.44,False
HRE-2024-109,2028-07-01,109310.48,19964.45,129274.93,18826669.99,False
HRE-2024-109,2028-08-01,109194.69,20080.24,129274.93,18806589.75,False
HRE-2024-109,2028-09-01,109078.22,20196.71,129274.93,18786393.04,False
HRE-2024-109,2028-10-01,108961.08,20313.85,129274.93,18766079.19,False
HRE-2024-109,2028-11-01,108843.26,20431.67,129274.93,18745647.52,False
HRE-2024-109,2028-12-01,108724.76,20550.17,129274.93,18725097.35,False
HRE-2024-109,2029-01-01,108605.56,20669.37,129274.93,18704427.98,False
HRE-2024-109,2029-02-01,108485.68,20789.25,129274.93,18683638.73,False
HRE-2024-109,2029-03-01,108365.1,20909.83,129274.93,18662728.9,False
HRE-2024-109,2029-04-01,108243.83,21031.1,129274.93,18641697.8,False
HRE-2024-109,2029-05-01,108121.85,21153.08,129274.93,18620544.72,False
HRE-2024-109,2029-06-01,107999.16,21275.77,129274.93,18599268.95,False
HRE-2024-109,2029-07-01,107875.76,21399.17,129274.93,18577869.78,False
HRE-2024-109,2029-08-01,107751.64,21523.29,129274.93,18556346.49,False
HRE-2024-109,2029-09-01,107626.81,21648.12,129274.93,18534698.37,False
HRE-2024-109,2029-10-01,107501.25,21773.68,129274.93,18512924.69,False
HRE-2024-109,2029-11-01,107374.96,21899.97,129274.93,18491024.72,False
HRE-2024-110,2024-06-01,165477.33,0.0,165477.33,26980000.0,True
HRE-2024-110,2024-07-01,165477.33,0.0,165477.33,26980000.0,True
HRE-2024-110,2024-08-01,165477.33,0.0,165477.33,26980000.0,True
HRE-2024-110,2024-09-01,165477.33,0.0,165477.33,26980000.0,True
HRE-2024-110,2024-10-01,165477.33,0.0,165477.33,26980000.0,True
HRE-2024-110,2024-11-01,165477.33,0.0,165477.33,26980000.0,True
HRE-2024-110,2024-12-01,165477.33,0.0,165477.33,26980000.0,True
HRE-2024-110,2025-01-01,165477.33,0.0,165477.33,26980000.0,True
HRE-2024-110,2025-02-01,165477.33,0.0,165477.33,26980000.0,True
HRE-2024-110,2025-03-01,165477.33,0.0,165477.33,26980000.0,True
HRE-2024-110,2025-04-01,165477.33,0.0,165477.33,26980000.0,True
HRE-2024-110,2025-05-01,165477.33,0.0,165477.33,26980000.0,True
HRE-2024-110,2025-06-01,165477.33,0.0,165477.33,26980000.0,True
HRE-2024-110,2025-07-01,165477.33,0.0,165477.33,26980000.0,True
HRE-2024-110,2025-08-01,165477.33,0.0,165477.33,26980000.0,True
HRE-2024-110,2025-09-01,165477.33,0.0,165477.33,26980000.0,True
HRE-2024-110,2025-10-01,165477.33,0.0,165477.33,26980000.0,True
HRE-2024-110,2025-11-01,165477.33,0.0,165477.33,26980000.0,True
HRE-2024-110,2025-12-01,165477.33,0.0,165477.33,26980000.0,True
HRE-2024-110,2026-01-01,165477.33,0.0,165477.33,26980000.0,True
HRE-2024-110,2026-02-01,165477.33,0.0,165477.33,26980000.0,True
HRE-2024-110,2026-03-01,165477.33,0.0,165477.33,26980000.0,True
HRE-2024-110,2026-04-01,165477.33,0.0,165477.33,26980000.0,True
HRE-2024-110,2026-05-01,165477.33,0.0,165477.33,26980000.0,True
HRE-2024-110,2026-06-01,165477.33,22370.71,187848.04,26957629.29,False
HRE-2024-110,2026-07-01,165340.13,22507.91,187848.04,26935121.38,False
HRE-2024-110,2026-08-01,165202.08,22645.96,187848.04,26912475.42,False
HRE-2024-110,2026-09-01,165063.18,22784.86,187848.04,26889690.56,False
HRE-2024-110,2026-10-01,164923.44,22924.6,187848.04,26866765.96,False
HRE-2024-110,2026-11-01,164782.83,23065.21,187848.04,26843700.75,False
HRE-2024-110,2026-12-01,164641.36,23206.68,187848.04,26820494.07,False
HRE-2024-110,2027-01-01,164499.03,23349.01,187848.04,26797145.06,False
HRE-2024-110,2027-02-01,164355.82,23492.22,187848.04,26773652.84,False
HRE-2024-110,2027-03-01,164211.74,23636.3,187848.04,26750016.54,False
HRE-2024-110,2027-04-01,164066.77,23781.27,187848.04,26726235.27,False
HRE-2024-110,2027-05-01,163920.91,23927.13,187848.04,26702308.14,False
HRE-2024-110,2027-06-01,163774.16,24073.88,187848.04,26678234.26,False
HRE-2024-110,2027-07-01,163626.5,24221.54,187848.04,26654012.72,False
HRE-2024-110,2027-08-01,163477.94,24370.1,187848.04,26629642.62,False
HRE-2024-110,2027-09-01,163328.47,24519.57,187848.04,26605123.05,False
HRE-2024-110,2027-10-01,163178.09,24669.95,187848.04,26580453.1,False
HRE-2024-110,2027-11-01,163026.78,24821.26,187848.04,26555631.84,False
HRE-2024-110,2027-12-01,162874.54,24973.5,187848.04,26530658.34,False
HRE-2024-110,2028-01-01,162721.37,25126.67,187848.04,26505531.67,False
HRE-2024-110,2028-02-01,162567.26,25280.78,187848.04,26480250.89,False
HRE-2024-110,2028-03-01,162412.21,25435.83,187848.04,26454815.06,False
HRE-2024-110,2028-04-01,162256.2,25591.84,187848.04,26429223.22,False
HRE-2024-110,2028-05-01,162099.24,25748.8,187848.04,26403474.42,False
HRE-2024-110,2028-06-01,161941.31,25906.73,187848.04,26377567.69,False
HRE-2024-110,2028-07-01,161782.42,26065.62,187848.04,26351502.07,False
HRE-2024-110,2028-08-01,161622.55,26225.49,187848.04,26325276.58,False
HRE-2024-110,2028-09-01,161461.7,26386.34,187848.04,26298890.24,False
HRE-2024-110,2028-10-01,161299.86,26548.18,187848.04,26272342.06,False
HRE-2024-110,2028-11-01,161137.03,26711.01,187848.04,26245631.05,False
HRE-2024-110,2028-12-01,160973.2,26874.84,187848.04,26218756.21,False
HRE-2024-110,2029-01-01,160808.37,27039.67,187848.04,26191716.54,False
HRE-2024-110,2029-02-01,160642.53,27205.51,187848.04,26164511.03,False
HRE-2024-110,2029-03-01,160475.67,27372.37,187848.04,26137138.66,False
HRE-2024-110,2029-04-01,160307.78,27540.26,187848.04,26109598.4,False
HRE-2024-110,2029-05-01,160138.87,27709.17,187848.04,26081889.23,False
HRE-2024-110,2029-06-01,159968.92,27879.12,187848.04,26054010.11,False
HRE-2024-110,2029-07-01,159797.93,28050.11,187848.04,26025960.0,False
HRE-2024-110,2029-08-01,159625.89,28222.15,187848.04,25997737.85,False
HRE-2024-110,2029-09-01,159452.79,28395.25,187848.04,25969342.6,False
HRE-2024-110,2029-10-01,159278.63,28569.41,187848.04,25940773.19,False
HRE-2024-110,2029-11-01,159103.41,28744.63,187848.04,25912028.56,False
HRE-2024-110,2029-12-01,158927.11,28920.93,187848.04,25883107.63,False
HRE-2024-110,2030-01-01,158749.73,29098.31,187848.04,25854009.32,False
HRE-2024-110,2030-02-01,158571.26,29276.78,187848.04,25824732.54,False
HRE-2024-110,2030-03-01,158391.69,29456.35,187848.04,25795276.19,False
HRE-2024-111,2024-02-01,167240.0,0.0,167240.0,22600000.0,True
HRE-2024-111,2024-03-01,167240.0,0.0,167240.0,22600000.0,True
HRE-2024-111,2024-04-01,167240.0,0.0,167240.0,22600000.0,True
HRE-2024-111,2024-05-01,167240.0,0.0,167240.0,22600000.0,True
HRE-2024-111,2024-06-01,167240.0,0.0,167240.0,22600000.0,True
HRE-2024-111,2024-07-01,167240.0,0.0,167240.0,22600000.0,True
HRE-2024-111,2024-08-01,167240.0,0.0,167240.0,22600000.0,True
HRE-2024-111,2024-09-01,167240.0,0.0,167240.0,22600000.0,True
HRE-2024-111,2024-10-01,167240.0,0.0,167240.0,22600000.0,True
HRE-2024-111,2024-11-01,167240.0,0.0,167240.0,22600000.0,True
HRE-2024-111,2024-12-01,167240.0,0.0,167240.0,22600000.0,True
HRE-2024-111,2025-01-01,167240.0,0.0,167240.0,22600000.0,True
HRE-2024-111,2025-02-01,167240.0,0.0,167240.0,22600000.0,True
HRE-2024-111,2025-03-01,167240.0,0.0,167240.0,22600000.0,True
HRE-2024-111,2025-04-01,167240.0,0.0,167240.0,22600000.0,True
HRE-2024-111,2025-05-01,167240.0,0.0,167240.0,22600000.0,True
HRE-2024-111,2025-06-01,167240.0,0.0,167240.0,22600000.0,True
HRE-2024-111,2025-07-01,167240.0,0.0,167240.0,22600000.0,True
HRE-2024-111,2025-08-01,167240.0,20564.71,187804.71,22579435.29,False
HRE-2024-111,2025-09-01,167087.82,20716.89,187804.71,22558718.4,False
HRE-2024-111,2025-10-01,166934.52,20870.19,187804.71,22537848.21,False
HRE-2024-111,2025-11-01,166780.08,21024.63,187804.71,22516823.58,False
HRE-2024-111,2025-12-01,166624.49,21180.22,187804.71,22495643.36,False
HRE-2024-111,2026-01-01,166467.76,21336.95,187804.71,22474306.41,False
HRE-2024-111,2026-02-01,166309.87,21494.84,187804.71,22452811.57,False
HRE-2024-111,2026-03-01,166150.81,21653.9,187804.71,22431157.67,False
HRE-2024-111,2026-04-01,165990.57,21814.14,187804.71,22409343.53,False
HRE-2024-111,2026-05-01,165829.14,21975.57,187804.71,22387367.96,False
HRE-2024-111,2026-06-01,165666.52,22138.19,187804.71,22365229.77,False
HRE-2024-111,2026-07-01,165502.7,22302.01,187804.71,22342927.76,False
HRE-2024-111,2026-08-01,165337.67,22467.04,187804.71,22320460.72,False
HRE-2024-111,2026-09-01,165171.41,22633.3,187804.71,22297827.42,False
HRE-2024-111,2026-10-01,165003.92,22800.79,187804.71,22275026.63,False
HRE-2024-111,2026-11-01,164835.2,22969.51,187804.71,22252057.12,False
HRE-2024-111,2026-12-01,164665.22,23139.49,187804.71,22228917.63,False
HRE-2024-111,2027-01-01,164493.99,23310.72,187804.71,22205606.91,False
HRE-2024-111,2027-02-01,164321.49,23483.22,187804.71,22182123.69,False
HRE-2024-111,2027-03-01,164147.72,23656.99,187804.71,22158466.7,False
HRE-2024-111,2027-04-01,163972.65,23832.06,187804.71,22134634.64,False
HRE-2024-111,2027-05-01,163796.3,24008.41,187804.71,22110626.23,False
HRE-2024-112,2024-02-01,191114.0,0.0,191114.0,28560000.0,True
HRE-2024-112,2024-03-01,191114.0,0.0,191114.0,28560000.0,True
HRE-2024-112,2024-04-01,191114.0,0.0,191114.0,28560000.0,True
HRE-2024-112,2024-05-01,191114.0,0.0,191114.0,28560000.0,True
HRE-2024-112,2024-06-01,191114.0,0.0,191114.0,28560000.0,True
HRE-2024-112,2024-07-01,191114.0,0.0,191114.0,28560000.0,True
HRE-2024-112,2024-08-01,191114.0,0.0,191114.0,28560000.0,True
HRE-2024-112,2024-09-01,191114.0,0.0,191114.0,28560000.0,True
HRE-2024-112,2024-10-01,191114.0,0.0,191114.0,28560000.0,True
HRE-2024-112,2024-11-01,191114.0,0.0,191114.0,28560000.0,True
HRE-2024-112,2024-12-01,191114.0,0.0,191114.0,28560000.0,True
HRE-2024-112,2025-01-01,191114.0,0.0,191114.0,28560000.0,True
HRE-2024-112,2025-02-01,191114.0,0.0,191114.0,28560000.0,True
HRE-2024-112,2025-03-01,191114.0,0.0,191114.0,28560000.0,True
HRE-2024-112,2025-04-01,191114.0,0.0,191114.0,28560000.0,True
HRE-2024-112,2025-05-01,191114.0,0.0,191114.0,28560000.0,True
